    INT     ,     FLOAT      ,     FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,        INT        ,        INT        ,     INT      ,     INT      ,     FLOAT      ,     FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,     FLOAT     ,     FLOAT     ,     FLOAT      ,     FLOAT      ,     FLOAT      ,     FLOAT      ,     FLOAT      ,     FLOAT      ,     FLOAT     ,     FLOAT     ,      FLOAT       ,      FLOAT       ,    FLOAT     ,    FLOAT     ,     FLOAT      ,     FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,      FLOAT       ,     FLOAT     ,      FLOAT       ,      FLOAT       ,   INT    ,      FLOAT       ,      FLOAT       ,      FLOAT       ,      FLOAT       ,      FLOAT       ,      FLOAT       ,     FLOAT      ,     FLOAT      
     -      ,      Myr       ,      Myr       ,     Rsol     ,      -       ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Rsol     ,     Rsol     ,      -       ,      -       ,      -       ,      -       ,    yr^-1     ,    yr^-1     ,    yr^-1     ,    yr^-1     ,         -         ,         -         ,      -       ,      -       ,      Myr       ,      Myr       ,     Lsol     ,     Lsol     ,      K       ,      K       ,Msol*AU^2*yr^-1,Msol*AU^2*yr^-1,      Myr       ,      Myr       ,      Myr       ,      Myr       ,      Myr       ,      Myr       ,       -       ,       -       ,        -         ,        -         ,      -       ,      -       ,       -        ,       -        ,     Msol     ,     Msol     ,     Msol     ,     Msol     , Msol*AU^2*yr^-1  ,Msol*AU^2*yr^-2,        -         ,        -         ,    -     ,      Tesla       ,      Tesla       ,      rad/s       ,      rad/s       ,     rad/s^2      ,     rad/s^2      ,      Myr       ,      Myr       
    SEED    ,       dT       ,      Time      ,SemiMajorAxis , Eccentricity , Mass@ZAMS_1  , Mass@ZAMS_2  ,   Mass_0_1   ,   Mass_0_2   ,    Mass_1    ,    Mass_2    ,  Mass_Env_1  ,  Mass_Env_2  , Mass_Core_1  , Mass_Core_2  ,Mass_He_Core_1,Mass_He_Core_2,Mass_CO_Core_1,Mass_CO_Core_2,   Radius_1   ,   Radius_2   ,RocheLobe_1/a ,RocheLobe_2/a , Radius_1/RL  , Radius_2/RL  ,   Omega_1    ,   Omega_2    ,Omega_Break_1 ,Omega_Break_2 ,Stellar_Type@ZAMS_1,Stellar_Type@ZAMS_2,Stellar_Type_1,Stellar_Type_2,     Age_1      ,     Age_2      , Luminosity_1 , Luminosity_2 ,    Teff_1    ,    Teff_2    ,Ang_Momentum_1 ,Ang_Momentum_2 ,Tau_Dynamical_1 ,Tau_Dynamical_2 , Tau_Thermal_1  , Tau_Thermal_2  , Tau_Nuclear_1  , Tau_Nuclear_2  ,Zeta_Soberman_1,Zeta_Soberman_2,Zeta_SoberMan_He_1,Zeta_SoberMan_He_2,Zeta_Hurley_1 ,Zeta_Hurley_2 ,Zeta_Hurley_He_1,Zeta_Hurley_He_2,  dmWinds_1   ,  dmWinds_2   ,    dmMT_1    ,    dmMT_2    ,Ang_Momentum_Total, Energy_Total  ,Metallicity@ZAMS_1,Metallicity@ZAMS_2,MT_History,Pulsar_Mag_Field_1,Pulsar_Mag_Field_2,Pulsar_Spin_Freq_1,Pulsar_Spin_Freq_2,Pulsar_Spin_Down_1,Pulsar_Spin_Down_2,  Tau_Radial_1  ,  Tau_Radial_2  
       85107,  1.96127330e-03,  6.37917750e+00,  6.118508e+02,  0.000000e+00,  3.540000e+01,  2.930000e+01,  1.141444e+01,  4.480338e+01,  1.141224e+01,  4.480338e+01,  3.365149e+00,  4.480338e+01,  8.047093e+00,  0.000000e+00,  1.141224e+01,  0.000000e+00,  8.047093e+00,  0.000000e+00,  1.030499e+00,  1.091840e+01,  2.689590e-01,  4.997630e-01,  6.262045e-03,  3.570666e-02,  9.815102e+00,  9.815102e+00,  6.398063e+04,  3.675799e+03,                  1,                  1,             8,             1,  5.95158642e-01,  3.30909554e+00,  2.732852e+05,  4.396774e+05,  1.301391e+05,  4.502790e+04,   4.733727e-05,   1.145847e-03,  1.54830345e-11,  2.69496325e-10,  1.38739269e-02,  1.25443965e-02,  4.17594610e-01,  1.01900561e+00,   1.532361e+00,  -3.333333e-01,      0.000000e+00,     -3.333333e-01,  6.486345e-01,  3.000000e-01,    0.000000e+00,    3.000000e-01, -2.093627e-03, -3.629140e-04,  0.000000e+00,  0.000000e+00,      7.228288e+02,  -3.546810e+03,      1.000000e-03,      1.000000e-03,         0,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,  2.81142937e+05,  4.02880929e+06
       85107,  1.92204784e-03,  6.38109955e+00,  6.118779e+02,  0.000000e+00,  3.540000e+01,  2.930000e+01,  1.141444e+01,  4.480302e+01,  1.141011e+01,  4.480302e+01,  3.322271e+00,  4.480302e+01,  8.087840e+00,  0.000000e+00,  1.141011e+01,  0.000000e+00,  8.087840e+00,  0.000000e+00,  1.037923e+00,  1.092367e+01,  2.689459e-01,  4.997787e-01,  6.307180e-03,  3.572119e-02,  9.814234e+00,  9.814234e+00,  6.328955e+04,  3.673125e+03,                  1,                  1,             8,             1,  5.97080689e-01,  3.31103394e+00,  2.802744e+05,  4.398350e+05,  1.304941e+05,  4.502107e+04,   4.801748e-05,   1.146422e-03,  1.56520983e-11,  2.69692549e-10,  1.34261812e-02,  1.25336531e-02,  4.07104945e-01,  1.01863244e+00,   1.561630e+00,  -3.333333e-01,      0.000000e+00,     -3.333333e-01,  6.578848e-01,  3.000000e-01,    0.000000e+00,    3.000000e-01, -2.130966e-03, -3.559554e-04,  0.000000e+00,  0.000000e+00,      7.227201e+02,  -3.545963e+03,      1.000000e-03,      1.000000e-03,         0,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,  2.71826855e+05,  4.02415502e+06
       85107,  1.88360688e-03,  6.38298316e+00,  6.119053e+02,  0.000000e+00,  3.540000e+01,  2.930000e+01,  1.141444e+01,  4.480267e+01,  1.140794e+01,  4.480267e+01,  3.279150e+00,  4.480267e+01,  8.128792e+00,  0.000000e+00,  1.140794e+01,  0.000000e+00,  8.128792e+00,  0.000000e+00,  1.045509e+00,  1.092884e+01,  2.689327e-01,  4.997946e-01,  6.353310e-03,  3.573537e-02,  9.813354e+00,  9.813354e+00,  6.259599e+04,  3.670502e+03,                  1,                  1,             8,             1,  5.98964296e-01,  3.31293361e+00,  2.874424e+05,  4.399895e+05,  1.308433e+05,  4.501436e+04,   4.871762e-05,   1.146984e-03,  1.58255225e-11,  2.69885207e-10,  1.29914362e-02,  1.25231254e-02,  3.96877436e-01,  1.01826678e+00,   1.591816e+00,  -3.333333e-01,      0.000000e+00,     -3.333333e-01,  6.673868e-01,  3.000000e-01,    0.000000e+00,    3.000000e-01, -2.168970e-03, -3.491243e-04,  0.000000e+00,  0.000000e+00,      7.226095e+02,  -3.545102e+03,      1.000000e-03,      1.000000e-03,         0,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,  2.62622057e+05,  4.01959487e+06
       85107,  1.84593474e-03,  6.38482909e+00,  6.119330e+02,  0.000000e+00,  3.540000e+01,  2.930000e+01,  1.141444e+01,  4.480233e+01,  1.140573e+01,  4.480233e+01,  3.235783e+00,  4.480233e+01,  8.169952e+00,  0.000000e+00,  1.140573e+01,  0.000000e+00,  8.169952e+00,  0.000000e+00,  1.053269e+00,  1.093392e+01,  2.689192e-01,  4.998109e-01,  6.400498e-03,  3.574919e-02,  9.812464e+00,  9.812464e+00,  6.189950e+04,  3.667932e+03,                  1,                  1,             8,             1,  6.00810231e-01,  3.31479530e+00,  2.947938e+05,  4.401411e+05,  1.311860e+05,  4.500778e+04,   4.943902e-05,   1.147532e-03,  1.60035922e-11,  2.70074357e-10,  1.25692701e-02,  1.25128091e-02,  3.86905542e-01,  1.01790846e+00,   1.622962e+00,  -3.333333e-01,      0.000000e+00,     -3.333333e-01,  6.771474e-01,  3.000000e-01,    0.000000e+00,    3.000000e-01, -2.207653e-03, -3.424186e-04,  0.000000e+00,  0.000000e+00,      7.224969e+02,  -3.544228e+03,      1.000000e-03,      1.000000e-03,         0,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,  2.53527679e+05,  4.01512691e+06
       85107,  1.80901605e-03,  6.38663811e+00,  6.119611e+02,  0.000000e+00,  3.540000e+01,  2.930000e+01,  1.141444e+01,  4.480199e+01,  1.140349e+01,  4.480199e+01,  3.192168e+00,  4.480199e+01,  8.211320e+00,  0.000000e+00,  1.140349e+01,  0.000000e+00,  8.211320e+00,  0.000000e+00,  1.061215e+00,  1.093890e+01,  2.689054e-01,  4.998275e-01,  6.448816e-03,  3.576265e-02,  9.811562e+00,  9.811562e+00,  6.119958e+04,  3.665412e+03,                  1,                  1,             8,             1,  6.02619247e-01,  3.31661978e+00,  3.023331e+05,  4.402896e+05,  1.315217e+05,  4.500133e+04,   5.018314e-05,   1.148067e-03,  1.61866198e-11,  2.70260055e-10,  1.21592722e-02,  1.25026999e-02,  3.77182884e-01,  1.01755733e+00,   1.655117e+00,  -3.333333e-01,      0.000000e+00,     -3.333333e-01,  6.871742e-01,  3.000000e-01,    0.000000e+00,    3.000000e-01, -2.247026e-03, -3.358364e-04,  0.000000e+00,  0.000000e+00,      7.223824e+02,  -3.543340e+03,      1.000000e-03,      1.000000e-03,         0,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,  2.44543303e+05,  4.01074926e+06
       85107,  1.77283573e-03,  6.38841095e+00,  6.119896e+02,  0.000000e+00,  3.540000e+01,  2.930000e+01,  1.141444e+01,  4.480167e+01,  1.140120e+01,  4.480167e+01,  3.148303e+00,  4.480167e+01,  8.252897e+00,  0.000000e+00,  1.140120e+01,  0.000000e+00,  8.252897e+00,  0.000000e+00,  1.069359e+00,  1.094379e+01,  2.688913e-01,  4.998444e-01,  6.498343e-03,  3.577577e-02,  9.810649e+00,  9.810649e+00,  6.049572e+04,  3.662941e+03,                  1,                  1,             8,             1,  6.04392083e-01,  3.31840778e+00,  3.100653e+05,  4.404353e+05,  1.318497e+05,  4.499499e+04,   5.095158e-05,   1.148588e-03,  1.63749478e-11,  2.70442358e-10,  1.17610424e-02,  1.24927937e-02,  3.67703243e-01,  1.01721326e+00,   1.688330e+00,  -3.333333e-01,      0.000000e+00,     -3.333333e-01,  6.974746e-01,  3.000000e-01,    0.000000e+00,    3.000000e-01, -2.287100e-03, -3.293755e-04,  0.000000e+00,  0.000000e+00,      7.222659e+02,  -3.542438e+03,      1.000000e-03,      1.000000e-03,         0,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,  2.35668985e+05,  4.00646007e+06
       85107,  1.73737901e-03,  6.39014832e+00,  6.120185e+02,  0.000000e+00,  3.540000e+01,  2.930000e+01,  1.141444e+01,  4.480134e+01,  1.139887e+01,  4.480134e+01,  3.104187e+00,  4.480134e+01,  8.294686e+00,  0.000000e+00,  1.139887e+01,  0.000000e+00,  8.294686e+00,  0.000000e+00,  1.077715e+00,  1.094859e+01,  2.688770e-01,  4.998616e-01,  6.549163e-03,  3.578854e-02,  9.809723e+00,  9.809723e+00,  5.978738e+04,  3.660518e+03,                  1,                  1,             8,             1,  6.06129462e-01,  3.32016005e+00,  3.179952e+05,  4.405782e+05,  1.321693e+05,  4.498877e+04,   5.174611e-05,   1.149097e-03,  1.65689522e-11,  2.70621324e-10,  1.13741913e-02,  1.24830863e-02,  3.58460554e-01,  1.01687609e+00,   1.722656e+00,  -3.333333e-01,      0.000000e+00,     -3.333333e-01,  7.080564e-01,  3.000000e-01,    0.000000e+00,    3.000000e-01, -2.327890e-03, -3.230338e-04,  0.000000e+00,  0.000000e+00,      7.221473e+02,  -3.541522e+03,      1.000000e-03,      1.000000e-03,         0,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,  2.26905281e+05,  4.00225754e+06
       85107,  1.70263143e-03,  6.39185096e+00,  6.120478e+02,  0.000000e+00,  3.540000e+01,  2.930000e+01,  1.141444e+01,  4.480103e+01,  1.139650e+01,  4.480103e+01,  3.059818e+00,  4.480103e+01,  8.336685e+00,  0.000000e+00,  1.139650e+01,  0.000000e+00,  8.336685e+00,  0.000000e+00,  1.086299e+00,  1.095331e+01,  2.688624e-01,  4.998792e-01,  6.601370e-03,  3.580098e-02,  9.808785e+00,  9.808785e+00,  5.907398e+04,  3.658144e+03,                  1,                  1,             8,             1,  6.07832093e-01,  3.32187729e+00,  3.261279e+05,  4.407183e+05,  1.324798e+05,  4.498267e+04,   5.256869e-05,   1.149593e-03,  1.67690466e-11,  2.70797006e-10,  1.09983389e-02,  1.24735737e-02,  3.49448904e-01,  1.01654570e+00,   1.758153e+00,  -3.333333e-01,      0.000000e+00,     -3.333333e-01,  7.189276e-01,  3.000000e-01,    0.000000e+00,    3.000000e-01, -2.369406e-03, -3.168095e-04,  0.000000e+00,  0.000000e+00,      7.220266e+02,  -3.540592e+03,      1.000000e-03,      1.000000e-03,         0,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,  2.18253276e+05,  3.99813990e+06
       85107,  1.66857880e-03,  6.39351953e+00,  6.120774e+02,  0.000000e+00,  3.540000e+01,  2.930000e+01,  1.141444e+01,  4.480071e+01,  1.139409e+01,  4.480071e+01,  3.015194e+00,  4.480071e+01,  8.378898e+00,  0.000000e+00,  1.139409e+01,  0.000000e+00,  8.378898e+00,  0.000000e+00,  1.095128e+00,  1.095793e+01,  2.688475e-01,  4.998971e-01,  6.655067e-03,  3.581307e-02,  9.807835e+00,  9.807835e+00,  5.835489e+04,  3.655815e+03,                  1,                  1,             8,             1,  6.09500672e-01,  3.32356021e+00,  3.344686e+05,  4.408556e+05,  1.327804e+05,  4.497668e+04,   5.342146e-05,   1.150076e-03,  1.69756867e-11,  2.70969460e-10,  1.06331152e-02,  1.24642521e-02,  3.40662528e-01,  1.01622194e+00,   1.794883e+00,  -3.333333e-01,      0.000000e+00,     -3.333333e-01,  7.300966e-01,  3.000000e-01,    0.000000e+00,    3.000000e-01, -2.411664e-03, -3.107004e-04,  0.000000e+00,  0.000000e+00,      7.219039e+02,  -3.539646e+03,      1.000000e-03,      1.000000e-03,         0,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,  2.09714602e+05,  3.99410540e+06
       85107,  1.63520723e-03,  6.39515474e+00,  6.121075e+02,  0.000000e+00,  3.540000e+01,  2.930000e+01,  1.141444e+01,  4.480041e+01,  1.139164e+01,  4.480041e+01,  2.970313e+00,  4.480041e+01,  8.421324e+00,  0.000000e+00,  1.139164e+01,  0.000000e+00,  8.421324e+00,  0.000000e+00,  1.104220e+00,  1.096247e+01,  2.688323e-01,  4.999154e-01,  6.710366e-03,  3.582484e-02,  9.806872e+00,  9.806872e+00,  5.762946e+04,  3.653533e+03,                  1,                  1,             8,             1,  6.11135879e-01,  3.32520948e+00,  3.430226e+05,  4.409903e+05,  1.330701e+05,  4.497080e+04,   5.430682e-05,   1.150547e-03,  1.71893751e-11,  2.71138740e-10,  1.02781591e-02,  1.24551175e-02,  3.32095804e-01,  1.01590468e+00,   1.832911e+00,  -3.333333e-01,      0.000000e+00,     -3.333333e-01,  7.415717e-01,  3.000000e-01,    0.000000e+00,    3.000000e-01, -2.454675e-03, -3.047047e-04,  0.000000e+00,  0.000000e+00,      7.217789e+02,  -3.538685e+03,      1.000000e-03,      1.000000e-03,         0,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,  2.01291461e+05,  3.99015237e+06
       85107,  1.60250308e-03,  6.39675724e+00,  6.121379e+02,  0.000000e+00,  3.540000e+01,  2.930000e+01,  1.141444e+01,  4.480011e+01,  1.138914e+01,  4.480011e+01,  2.925173e+00,  4.480011e+01,  8.463965e+00,  0.000000e+00,  1.138914e+01,  0.000000e+00,  8.463965e+00,  0.000000e+00,  1.113595e+00,  1.096692e+01,  2.688169e-01,  4.999340e-01,  6.767393e-03,  3.583627e-02,  9.805895e+00,  9.805895e+00,  5.689698e+04,  3.651295e+03,                  1,                  1,             8,             1,  6.12738382e-01,  3.32682579e+00,  3.517954e+05,  4.411223e+05,  1.333480e+05,  4.496503e+04,   5.522741e-05,   1.151005e-03,  1.74106675e-11,  2.71304898e-10,  9.93311827e-03,  1.24461663e-02,  3.23743249e-01,  1.01559378e+00,   1.872309e+00,  -3.333333e-01,      0.000000e+00,     -3.333333e-01,  7.533618e-01,  3.000000e-01,    0.000000e+00,    3.000000e-01, -2.498453e-03, -2.988204e-04,  0.000000e+00,  0.000000e+00,      7.216518e+02,  -3.537709e+03,      1.000000e-03,      1.000000e-03,         0,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,  1.92986634e+05,  3.98627913e+06
       85107,  1.57045302e-03,  6.39832770e+00,  6.121688e+02,  0.000000e+00,  3.540000e+01,  2.930000e+01,  1.141444e+01,  4.479982e+01,  1.138660e+01,  4.479982e+01,  2.879773e+00,  4.479982e+01,  8.506822e+00,  0.000000e+00,  1.138660e+01,  0.000000e+00,  8.506822e+00,  0.000000e+00,  1.123276e+00,  1.097129e+01,  2.688011e-01,  4.999529e-01,  6.826284e-03,  3.584739e-02,  9.804906e+00,  9.804906e+00,  5.615671e+04,  3.649102e+03,                  1,                  1,             8,             1,  6.14308835e-01,  3.32840978e+00,  3.607925e+05,  4.412518e+05,  1.336130e+05,  4.495937e+04,   5.618620e-05,   1.151451e-03,  1.76401788e-11,  2.71467988e-10,  9.59764886e-03,  1.24373946e-02,  3.15599520e-01,  1.01528913e+00,   1.913153e+00,  -3.333333e-01,      0.000000e+00,     -3.333333e-01,  7.654760e-01,  3.000000e-01,    0.000000e+00,    3.000000e-01, -2.543011e-03, -2.930457e-04,  0.000000e+00,  0.000000e+00,      7.215224e+02,  -3.536718e+03,      1.000000e-03,      1.000000e-03,         0,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,  1.84803496e+05,  3.98248406e+06
       85107,  1.57045302e-03,  6.39832770e+00,  6.122002e+02,  0.000000e+00,  3.540000e+01,  2.930000e+01,  1.141444e+01,  4.479953e+01,  7.476281e+00,  4.479953e+01,  0.000000e+00,  4.479953e+01,  7.476281e+00,  0.000000e+00,  7.476281e+00,  0.000000e+00,  7.476281e+00,  0.000000e+00,  1.437401e-05,  1.097125e+01,  2.393718e-01,  5.361890e-01,  9.808704e-08,  3.342295e-02,  9.456813e+00,  9.456813e+00,  9.940550e+11,  3.649111e+03,                  1,                  1,            14,             1,  0.00000000e+00,  3.32842307e+00,  1.495256e+01,  4.412461e+05,  2.996867e+06,  4.495931e+04,   0.000000e+00,   1.110567e-03,  9.96538762e-19,  2.71467320e-10,  9.96538762e-19,  1.24374438e-02,  5.00000000e+03,  1.01529582e+00,   0.000000e+00,  -3.333333e-01,      0.000000e+00,     -3.333333e-01,  0.000000e+00,  3.000000e-01,    0.000000e+00,    3.000000e-01, -2.588365e-03, -2.873786e-04,  0.000000e+00,  0.000000e+00,      4.911653e+02,  -2.321959e+03,      1.000000e-03,      1.000000e-03,         0,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00, -1.00000000e+00,  4.02025735e+06
       85107,  4.89879552e-02,  6.44731565e+00,  2.392743e+04,  9.796006e-01,  3.540000e+01,  2.930000e+01,  1.141444e+01,  4.479953e+01,  7.476281e+00,  4.479953e+01,  0.000000e+00,  4.479953e+01,  7.476281e+00,  0.000000e+00,  7.476281e+00,  0.000000e+00,  7.476281e+00,  0.000000e+00,  1.437401e-05,  1.111198e+01,  2.393718e-01,  5.361890e-01,  1.230244e-07,  4.245802e-02,  9.456813e+00,  9.456813e+00,  9.940550e+11,  3.580010e+03,                  1,                  1,            14,             1,  4.89879552e-02,  3.37741103e+00,  1.495256e+01,  4.455047e+05,  2.996867e+06,  4.478111e+04,   0.000000e+00,   1.128092e-03,  9.96538762e-19,  2.76707164e-10,  9.96538762e-19,  1.21625460e-02,  5.00000000e+03,  1.00559058e+00,   0.000000e+00,  -3.333333e-01,      0.000000e+00,     -3.333333e-01,  0.000000e+00,  3.000000e-01,    0.000000e+00,    3.000000e-01, -2.588365e-03, -2.873786e-04,  0.000000e+00,  0.000000e+00,      6.170462e+02,  -5.917973e+01,      1.000000e-03,      1.000000e-03,         0,      1.570452e-02,      0.000000e+00,      0.000000e+00,      0.000000e+00,     -0.000000e+00,      0.000000e+00, -1.00000000e+00,  1.22434238e+05
       85107,  4.89941907e-02,  6.49630984e+00,  2.393162e+04,  9.796006e-01,  3.540000e+01,  2.930000e+01,  1.141444e+01,  4.479037e+01,  7.476281e+00,  4.479037e+01,  0.000000e+00,  4.479037e+01,  7.476281e+00,  0.000000e+00,  7.476281e+00,  0.000000e+00,  7.476281e+00,  0.000000e+00,  1.437401e-05,  1.125758e+01,  2.393855e-01,  5.361718e-01,  1.229958e-07,  4.300819e-02,  3.868911e-02,  3.868911e-02,  9.940550e+11,  3.510422e+03,                  1,                  1,            14,             1,  9.79821459e-02,  3.42683512e+00,  1.495256e+01,  4.496501e+05,  2.996867e+06,  4.459372e+04,   0.000000e+00,   4.689977e-06,  9.96538762e-19,  2.82192342e-10,  9.96538762e-19,  1.18896973e-02,  5.00000000e+03,  9.96116012e-01,   0.000000e+00,  -3.333333e-01,      0.000000e+00,     -3.333333e-01,  0.000000e+00,  3.000000e-01,    0.000000e+00,    3.000000e-01,  0.000000e+00, -9.160783e-03,  0.000000e+00,  0.000000e+00,      6.169786e+02,  -5.939241e+01,      1.000000e-03,      1.000000e-03,         0,      5.055713e-01,      0.000000e+00,      0.000000e+00,      0.000000e+00,     -0.000000e+00,      0.000000e+00, -1.00000000e+00,  3.70397988e+06
       85107,  4.90005633e-02,  6.54531041e+00,  2.393591e+04,  9.796006e-01,  3.540000e+01,  2.930000e+01,  1.141444e+01,  4.478101e+01,  7.476281e+00,  4.478101e+01,  0.000000e+00,  4.478101e+01,  7.476281e+00,  0.000000e+00,  7.476281e+00,  0.000000e+00,  7.476281e+00,  0.000000e+00,  1.437401e-05,  1.140980e+01,  2.393995e-01,  5.361541e-01,  1.229666e-07,  4.358337e-02,  3.867525e-02,  3.867525e-02,  9.940550e+11,  3.440047e+03,                  1,                  1,            14,             1,  1.46982709e-01,  3.47628141e+00,  6.921227e+00,  4.538626e+05,  2.471919e+06,  4.439863e+04,   0.000000e+00,   4.767128e-06,  9.96538762e-19,  2.87965304e-10,  9.96538762e-19,  1.16173374e-02,  1.08019584e+04,  9.86664523e-01,   0.000000e+00,  -3.333333e-01,      0.000000e+00,     -3.333333e-01,  0.000000e+00,  3.000000e-01,    0.000000e+00,    3.000000e-01,  0.000000e+00, -9.357174e-03,  0.000000e+00,  0.000000e+00,      6.169602e+02,  -5.936937e+01,      1.000000e-03,      1.000000e-03,         0,      9.954764e-01,      0.000000e+00,      0.000000e+00,      0.000000e+00,     -0.000000e+00,      0.000000e+00, -1.00000000e+00,  3.58987947e+06
       85107,  4.90070760e-02,  6.59431748e+00,  2.394029e+04,  9.796006e-01,  3.540000e+01,  2.930000e+01,  1.141444e+01,  4.477146e+01,  7.476281e+00,  4.477146e+01,  0.000000e+00,  4.477146e+01,  7.476281e+00,  0.000000e+00,  7.476281e+00,  0.000000e+00,  7.476281e+00,  0.000000e+00,  1.437401e-05,  1.156915e+01,  2.394139e-01,  5.361361e-01,  1.229367e-07,  4.418544e-02,  3.866111e-02,  3.866111e-02,  9.940550e+11,  3.368862e+03,                  1,                  1,            14,             1,  1.95989785e-01,  3.52575052e+00,  3.892680e+00,  4.581432e+05,  2.140675e+06,  4.419541e+04,   0.000000e+00,   4.848593e-06,  9.96538762e-19,  2.94050105e-10,  9.96538762e-19,  1.13454357e-02,  1.92059980e+04,  9.77237235e-01,   0.000000e+00,  -3.333333e-01,      0.000000e+00,     -3.333333e-01,  0.000000e+00,  3.000000e-01,    0.000000e+00,    3.000000e-01,  0.000000e+00, -9.557682e-03,  0.000000e+00,  0.000000e+00,      6.169413e+02,  -5.934584e+01,      1.000000e-03,      1.000000e-03,         0,      1.485421e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,     -0.000000e+00,      0.000000e+00, -1.00000000e+00,  3.47637124e+06
       85107,  4.90137318e-02,  6.64333121e+00,  2.394476e+04,  9.796006e-01,  3.540000e+01,  2.930000e+01,  1.141444e+01,  4.476169e+01,  7.476281e+00,  4.476169e+01,  0.000000e+00,  4.476169e+01,  7.476281e+00,  0.000000e+00,  7.476281e+00,  0.000000e+00,  7.476281e+00,  0.000000e+00,  1.437401e-05,  1.173617e+01,  2.394285e-01,  5.361176e-01,  1.229062e-07,  4.481651e-02,  3.864666e-02,  3.864666e-02,  9.940550e+11,  3.296843e+03,                  1,                  1,            14,             1,  2.45003517e-01,  3.57524309e+00,  2.490984e+00,  4.624929e+05,  1.914614e+06,  4.398358e+04,   0.000000e+00,   4.934758e-06,  9.96538762e-19,  3.00473595e-10,  9.96538762e-19,  1.10739568e-02,  3.00133617e+04,  9.67835253e-01,   0.000000e+00,  -3.333333e-01,      0.000000e+00,     -3.333333e-01,  0.000000e+00,  3.000000e-01,    0.000000e+00,    3.000000e-01,  0.000000e+00, -9.762159e-03,  0.000000e+00,  0.000000e+00,      6.169221e+02,  -5.932181e+01,      1.000000e-03,      1.000000e-03,         0,      1.975407e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,     -0.000000e+00,      0.000000e+00, -1.00000000e+00,  3.36346510e+06
       85107,  4.90205333e-02,  6.69235175e+00,  2.394934e+04,  9.796006e-01,  3.540000e+01,  2.930000e+01,  1.141444e+01,  4.475172e+01,  7.476281e+00,  4.475172e+01,  0.000000e+00,  4.475172e+01,  7.476281e+00,  0.000000e+00,  7.476281e+00,  0.000000e+00,  7.476281e+00,  0.000000e+00,  1.437401e-05,  1.191149e+01,  2.394435e-01,  5.360988e-01,  1.228751e-07,  4.547891e-02,  3.863190e-02,  3.863190e-02,  9.940550e+11,  3.223965e+03,                  1,                  1,            14,             1,  2.94024050e-01,  3.62475975e+00,  1.729617e+00,  4.669130e+05,  1.747737e+06,  4.376264e+04,   0.000000e+00,   5.026058e-06,  9.96538762e-19,  3.07265797e-10,  9.96538762e-19,  1.08028610e-02,  4.32250711e+04,  9.58459659e-01,   0.000000e+00,  -3.333333e-01,      0.000000e+00,     -3.333333e-01,  0.000000e+00,  3.000000e-01,    0.000000e+00,    3.000000e-01,  0.000000e+00, -9.970404e-03,  0.000000e+00,  0.000000e+00,      6.169024e+02,  -5.929728e+01,      1.000000e-03,      1.000000e-03,         0,      2.465436e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,     -0.000000e+00,      0.000000e+00, -1.00000000e+00,  3.25118788e+06
